window_id,rms_vocals,rms_rest,var_db,demucs_ok,error
mlNSL9Bt5dw_007,9.15921861e-02,6.04988570e-02,3.6022,1,
mlNSL9Bt5dw_008,1.32849184e-01,6.42340380e-02,6.3119,1,
myyXZNJtXoM_000,9.75812358e-02,5.85659538e-02,4.4344,1,
myyXZNJtXoM_001,1.84317934e-01,1.05137797e-01,4.8762,1,
myyXZNJtXoM_002,1.34973814e-01,5.25916914e-02,8.1866,1,
n3ZQI3jtmuE_000,3.00211924e-01,1.46546775e-03,46.2290,1,
n3ZQI3jtmuE_001,2.93877971e-01,1.58707321e-02,25.3514,1,
n3ZQI3jtmuE_002,1.32415296e-01,4.16260128e-02,10.0515,1,
n584e3exz7Y_000,9.05043558e-02,5.92952904e-04,43.6730,1,
n584e3exz7Y_001,8.79511230e-02,4.05540937e-03,26.7241,1,
n584e3exz7Y_002,6.88784877e-02,8.90387475e-03,17.7701,1,
n584e3exz7Y_003,8.77846335e-02,5.37156466e-04,44.2664,1,
n584e3exz7Y_004,7.70665774e-02,4.03790374e-03,25.6142,1,
n584e3exz7Y_005,1.13808443e-01,7.26231196e-04,43.9020,1,
n584e3exz7Y_006,7.53505385e-02,2.13697999e-03,30.9457,1,
n584e3exz7Y_007,7.76236766e-02,9.97438171e-04,37.8222,1,
n584e3exz7Y_008,6.90774610e-02,7.93304476e-04,38.7979,1,
n584e3exz7Y_009,1.00619116e-01,7.65410020e-04,42.3757,1,
n584e3exz7Y_010,7.07616998e-02,6.86533267e-04,40.2627,1,
n584e3exz7Y_011,8.55021996e-02,7.37087174e-04,41.2892,1,
n584e3exz7Y_012,6.02154314e-02,6.36068665e-04,39.5241,1,
n584e3exz7Y_013,1.13146477e-01,7.10969332e-04,44.0358,1,
n584e3exz7Y_014,1.07215763e-01,5.71867334e-04,45.4593,1,
n584e3exz7Y_015,7.49488351e-02,1.17845990e-03,36.0690,1,
n584e3exz7Y_016,8.13719313e-02,6.84796082e-04,41.4983,1,
n584e3exz7Y_017,9.62444243e-02,1.88336320e-03,34.1688,1,
n584e3exz7Y_018,8.08609854e-02,6.66115480e-04,41.6838,1,
n584e3exz7Y_019,9.21645660e-02,7.11359006e-04,42.2495,1,
n584e3exz7Y_020,8.19484235e-02,7.14580682e-04,41.1898,1,
n584e3exz7Y_021,8.09169379e-02,5.35539450e-04,43.5850,1,
n584e3exz7Y_022,8.44102374e-02,9.95307157e-04,38.5688,1,
n584e3exz7Y_023,8.37901010e-02,8.27514043e-04,40.1083,1,
n584e3exz7Y_024,7.49782829e-02,7.26462336e-04,40.2744,1,
n584e3exz7Y_025,7.00831216e-02,9.96045649e-04,36.9467,1,
n584e3exz7Y_026,6.04575576e-02,9.22730067e-04,36.3275,1,
n584e3exz7Y_027,6.79437847e-02,5.73814038e-04,41.4676,1,
n584e3exz7Y_028,8.31755721e-02,6.54143904e-04,42.0864,1,
n584e3exz7Y_029,8.09378139e-02,9.51272278e-04,38.5969,1,
n584e3exz7Y_030,8.56614986e-02,8.40918035e-04,40.1606,1,
n584e3exz7Y_031,8.54927678e-02,6.98995656e-04,41.7491,1,
n584e3exz7Y_032,1.15884711e-01,5.63559503e-04,46.2617,1,
n584e3exz7Y_033,1.06489510e-01,6.03366251e-04,44.9345,1,
n584e3exz7Y_034,1.01421478e-01,1.78097032e-03,35.1095,1,
n584e3exz7Y_035,8.58108350e-02,6.22377225e-04,42.7898,1,
n584e3exz7Y_036,6.79141020e-02,6.41414992e-03,20.4964,1,
n584e3exz7Y_037,3.35114094e-02,2.76027028e-04,41.6848,1,
nCgFcwX9xMw_000,2.12159780e-01,4.40244678e-02,13.6594,1,
nCgFcwX9xMw_001,2.04987966e-01,4.41418197e-02,13.3376,1,
nCgFcwX9xMw_002,1.02595193e-01,4.12403680e-02,7.9161,1,
nCgFcwX9xMw_003,1.94684206e-01,4.42854086e-02,12.8614,1,
nCgFcwX9xMw_004,1.34052323e-01,1.08307151e-03,41.8523,1,
nKEgFhap4q0_000,4.49925095e-02,4.65056374e-04,39.7127,1,
nKEgFhap4q0_001,4.66746079e-02,3.26331652e-04,43.1084,1,
nKEgFhap4q0_002,4.74660954e-02,3.25517284e-04,43.2762,1,
nKEgFhap4q0_003,4.49427428e-02,3.45788532e-04,42.2770,1,
nKEgFhap4q0_004,3.80215378e-02,7.56130642e-03,14.0287,1,
nKEgFhap4q0_005,3.65386192e-02,1.25407481e-02,9.2886,1,
nKEgFhap4q0_006,3.86394470e-02,1.33244466e-02,9.2476,1,
nKEgFhap4q0_007,4.49543311e-02,1.08959634e-02,12.3101,1,
nKEgFhap4q0_008,4.13046119e-02,4.11774130e-04,40.0268,1,
nKEgFhap4q0_009,4.23807085e-02,8.20242780e-03,14.2645,1,
nKEgFhap4q0_010,3.16124261e-02,1.18510728e-02,8.5220,1,
nKEgFhap4q0_011,7.78611260e-02,5.51629285e-03,22.9935,1,
nKEgFhap4q0_012,3.35730951e-02,2.32192651e-04,43.2029,1,
naqbrcuqhYc_000,9.31727022e-02,1.17583811e-02,17.9788,1,
naqbrcuqhYc_001,6.66136620e-02,2.26040273e-02,9.3875,1,
naqbrcuqhYc_002,8.02728857e-02,2.73167144e-02,9.3628,1,
naqbrcuqhYc_003,7.44459218e-02,3.43508318e-02,6.7181,1,
naqbrcuqhYc_004,7.32067812e-02,3.19640713e-02,7.1978,1,
naqbrcuqhYc_005,7.68507438e-02,2.97925175e-02,8.2308,1,
naqbrcuqhYc_006,7.72653828e-02,3.43296366e-02,7.0463,1,
naqbrcuqhYc_007,8.29479194e-02,3.40140036e-02,7.7430,1,
naqbrcuqhYc_008,7.56359672e-02,3.11694385e-02,7.7000,1,
naqbrcuqhYc_009,7.87609325e-02,3.02195082e-02,8.3205,1,
naqbrcuqhYc_010,6.20407104e-02,3.53599788e-02,4.8833,1,
naqbrcuqhYc_011,9.00176444e-02,3.57647661e-02,8.0174,1,
naqbrcuqhYc_012,7.20256224e-02,2.94780073e-02,7.7598,1,
naqbrcuqhYc_013,8.47427031e-02,2.12669235e-02,12.0080,1,
naqbrcuqhYc_014,7.45331862e-02,5.02541717e-03,23.4236,1,
naqbrcuqhYc_015,3.36495876e-02,2.28453645e-04,43.3636,1,
ncIeYYcpTHQ_000,1.72424951e-01,1.11031166e-02,23.8231,1,
ncIeYYcpTHQ_001,1.61069450e-01,5.04854866e-02,10.0769,1,
ncIeYYcpTHQ_002,1.67497923e-01,7.89392990e-02,6.5343,1,
ncIeYYcpTHQ_003,1.70064925e-01,8.68159348e-02,5.8403,1,
ncIeYYcpTHQ_004,1.32397769e-01,6.42458747e-02,6.2807,1,
nfRHPZcp-0Y_000,6.55137308e-02,3.97818636e-02,4.3329,1,
nfRHPZcp-0Y_001,7.12426658e-02,4.19140011e-02,4.6076,1,
nfRHPZcp-0Y_002,1.78948310e-01,1.18902085e-01,3.5508,1,
nfRHPZcp-0Y_003,1.32715809e-01,6.45289933e-02,6.2634,1,
ngkZnFdgUGo_000,8.06572415e-02,2.49458047e-02,10.1929,1,
ngkZnFdgUGo_001,7.57338003e-02,4.12160235e-02,5.2845,1,
ngkZnFdgUGo_002,7.78994676e-02,4.36914011e-02,5.0228,1,
ngkZnFdgUGo_003,6.98331131e-02,3.96428119e-02,4.9179,1,
ngkZnFdgUGo_004,7.21278136e-02,3.96058786e-02,5.2069,1,
ngkZnFdgUGo_005,6.21230355e-02,2.45399636e-02,8.0676,1,
ngkZnFdgUGo_006,7.87403221e-02,3.84312130e-02,6.2303,1,
ngkZnFdgUGo_007,7.42458806e-02,3.95919538e-02,5.4613,1,
ngkZnFdgUGo_008,6.41603941e-02,4.07274000e-02,3.9476,1,
ngkZnFdgUGo_009,9.20940113e-02,2.51578325e-02,11.2712,1,
ngkZnFdgUGo_010,7.24820422e-02,6.79645475e-03,20.5590,1,
ngkZnFdgUGo_011,3.35046123e-02,2.40846543e-04,42.8673,1,
nvTbhTrDJI0_000,1.90664426e-01,2.63596519e-02,17.1866,1,
nvTbhTrDJI0_001,2.19955652e-01,2.63976183e-02,18.4154,1,
nvTbhTrDJI0_002,1.52185793e-01,7.49558616e-02,6.1514,1,
nvTbhTrDJI0_003,1.54942003e-01,5.94399637e-02,8.3218,1,
nvTbhTrDJI0_004,2.20209438e-01,7.16680660e-02,9.7502,1,
nvTbhTrDJI0_005,1.45395128e-01,5.21774464e-02,8.9013,1,
nvTbhTrDJI0_006,1.70385598e-01,7.91350490e-02,6.6613,1,
nvTbhTrDJI0_007,1.78095506e-01,7.48765121e-02,7.5261,1,
nvTbhTrDJI0_008,1.96137439e-01,6.78742176e-02,9.2171,1,
nvTbhTrDJI0_009,1.78420941e-01,5.39885109e-02,10.3829,1,
nvTbhTrDJI0_010,1.77029848e-01,1.18437886e-01,3.4911,1,
nvTbhTrDJI0_011,1.33368150e-01,6.52965817e-02,6.2032,1,
nx01uWRkqlQ_000,8.92665952e-02,5.99838570e-04,43.4531,1,
nx01uWRkqlQ_001,5.99321735e-02,1.73422433e-02,10.7711,1,
nx01uWRkqlQ_002,5.54238207e-02,2.19406325e-02,8.0489,1,
nx01uWRkqlQ_003,5.56023703e-02,1.95944425e-02,9.0592,1,
nx01uWRkqlQ_004,7.77155312e-02,1.88311868e-02,12.3126,1,
nx01uWRkqlQ_005,5.42550878e-02,2.11717125e-02,8.1737,1,
nx01uWRkqlQ_006,6.21244281e-02,2.72926473e-02,7.1443,1,
nx01uWRkqlQ_007,5.45360678e-02,2.54907711e-02,6.6060,1,
nx01uWRkqlQ_008,6.40682559e-02,2.19469325e-02,9.3054,1,
nx01uWRkqlQ_009,5.49942067e-02,2.52598256e-02,6.7577,1,
nx01uWRkqlQ_010,5.35461609e-02,2.45447561e-02,6.7754,1,
nx01uWRkqlQ_011,7.84314395e-02,2.82987420e-02,8.8545,1,
nx01uWRkqlQ_012,7.42327251e-02,2.32133007e-02,10.0972,1,
nx01uWRkqlQ_013,7.37353807e-02,7.19758553e-03,20.2098,1,
nx01uWRkqlQ_014,3.35143377e-02,2.27716968e-04,43.3567,1,
o0tTotoFe5M_000,5.87799049e-02,2.31387542e-02,8.0978,1,
o0tTotoFe5M_001,8.62584813e-02,2.40964362e-02,11.0770,1,
o0tTotoFe5M_002,1.29363612e-01,2.11770462e-02,15.7189,1,
o0tTotoFe5M_003,6.22079692e-02,2.59816275e-02,7.5836,1,
o0tTotoFe5M_004,7.10560492e-02,2.03653518e-02,10.8542,1,
o0tTotoFe5M_005,6.00225703e-02,2.17066808e-02,8.8344,1,
o0tTotoFe5M_006,6.13363194e-02,2.29468084e-02,8.5399,1,
o0tTotoFe5M_007,6.36774368e-02,2.19848809e-02,9.2372,1,
o0tTotoFe5M_008,6.81693169e-02,2.46131146e-02,8.8484,1,
o0tTotoFe5M_009,6.31524595e-02,2.20261335e-02,9.1490,1,
o0tTotoFe5M_010,7.63427488e-02,2.22274924e-02,10.7175,1,
o0tTotoFe5M_011,8.87760196e-02,2.44667378e-02,11.1944,1,
o0tTotoFe5M_012,6.23906547e-02,2.68917675e-02,7.3100,1,
o0tTotoFe5M_013,6.48764102e-02,1.49168820e-02,12.7682,1,
o0tTotoFe5M_014,6.18629255e-02,1.98027741e-02,9.8941,1,
o0tTotoFe5M_015,7.47653365e-02,4.04649039e-03,25.3324,1,
o0tTotoFe5M_016,1.08837345e-01,4.47508095e-03,27.7195,1,
o0tTotoFe5M_017,9.43483022e-02,5.57552481e-03,24.5690,1,
o0tTotoFe5M_018,1.04276757e-01,2.84710959e-03,31.2757,1,
o0tTotoFe5M_019,1.15111446e-01,3.33142921e-03,30.7698,1,
o0tTotoFe5M_020,9.97225636e-02,1.44497800e-03,36.7786,1,
o0tTotoFe5M_021,1.05161836e-01,2.44507033e-03,32.6713,1,
o0tTotoFe5M_022,6.39643722e-02,2.16980108e-02,9.3904,1,
o0tTotoFe5M_023,6.99963432e-02,1.77709545e-02,11.9073,1,
o0tTotoFe5M_024,7.65318224e-02,1.39588892e-02,14.7798,1,
o0tTotoFe5M_025,7.64859154e-02,1.88571009e-02,12.1621,1,
o0tTotoFe5M_026,6.91800808e-02,1.68600021e-02,12.2625,1,
o0tTotoFe5M_027,9.61444551e-02,1.83094712e-02,14.4050,1,
o0tTotoFe5M_028,7.37829894e-02,1.99294913e-02,11.3692,1,
o0tTotoFe5M_029,7.29434808e-02,7.33755762e-03,19.9487,1,
o0tTotoFe5M_030,3.35656650e-02,2.34386202e-04,43.1193,1,
oHqPUYmq_Ug_000,2.15714139e-01,3.17617565e-02,16.6395,1,
oHqPUYmq_Ug_001,1.87151160e-01,2.55648533e-02,17.2910,1,
oHqPUYmq_Ug_002,1.49450883e-01,3.20185369e-02,13.3819,1,
oHqPUYmq_Ug_003,1.62091663e-01,5.05165265e-02,10.1265,1,
oHqPUYmq_Ug_004,1.74862731e-01,1.20015518e-01,3.2692,1,
oHqPUYmq_Ug_005,1.32924310e-01,6.46542020e-02,6.2602,1,
oRhMEzUTOYU_000,1.67341194e-01,5.07720372e-02,10.3596,1,
oRhMEzUTOYU_001,1.71834676e-01,8.94094259e-02,5.6746,1,
oRhMEzUTOYU_002,1.33061997e-01,6.37833339e-02,6.3869,1,
o__z0xfi-DY_000,8.88973251e-02,4.15105543e-04,46.6146,1,
o__z0xfi-DY_001,7.20757917e-02,8.29703202e-03,18.7773,1,
o__z0xfi-DY_002,3.35784444e-02,2.36158287e-04,43.0571,1,
ofwQOtQzB_M_000,6.14763155e-02,6.53573266e-04,39.4683,1,
ofwQOtQzB_M_001,6.25119501e-02,2.25319985e-02,8.8633,1,
ofwQOtQzB_M_002,5.54209565e-02,2.98715958e-02,5.3683,1,
ofwQOtQzB_M_003,4.53265510e-02,2.31996075e-02,5.8174,1,
ofwQOtQzB_M_004,4.50394222e-02,3.16993154e-02,3.0509,1,
ofwQOtQzB_M_005,6.36408951e-02,7.22897275e-04,38.8932,1,
ofwQOtQzB_M_006,6.85276711e-02,5.94656819e-03,21.2320,1,
ofwQOtQzB_M_007,3.33463205e-02,2.59944309e-04,42.1634,1,
p-QSXN8bce4_000,4.84729786e-02,2.30841990e-02,6.4437,1,
p-QSXN8bce4_001,7.36857062e-02,1.45127581e-02,14.1127,1,
p-QSXN8bce4_002,8.82094935e-02,2.07685146e-02,12.5622,1,
p-QSXN8bce4_003,9.44071590e-02,2.11785305e-02,12.9822,1,
p-QSXN8bce4_004,9.89867891e-02,1.97787462e-02,13.9876,1,
p-QSXN8bce4_005,7.22014079e-02,7.98773086e-03,19.1224,1,
p-QSXN8bce4_006,3.35818055e-02,2.27578926e-04,43.3794,1,
p0JmhpXQ2rw_000,1.88190847e-01,4.43046146e-02,12.5630,1,
p0JmhpXQ2rw_001,3.56620732e-04,8.42461267e-02,-47.4669,1,
p0JmhpXQ2rw_002,1.80080312e-01,1.16351648e-01,3.7939,1,
p0JmhpXQ2rw_003,1.32199339e-01,6.45156680e-02,6.2313,1,
p4Lb0PUk7U4_000,2.44980834e-01,4.67170183e-02,14.3931,1,
p4Lb0PUk7U4_001,1.84868834e-01,5.68098994e-02,10.2488,1,
p4Lb0PUk7U4_002,2.31451992e-01,7.07764267e-02,10.2914,1,
p4Lb0PUk7U4_003,1.77584012e-01,1.18363377e-01,3.5237,1,
p4Lb0PUk7U4_004,1.32539778e-01,6.44508556e-02,6.2624,1,
pHbtsTczrrc_000,2.04888353e-01,5.38591423e-02,11.6052,1,
pHbtsTczrrc_001,1.94389237e-01,4.83014316e-02,12.0942,1,
pHbtsTczrrc_002,1.75740283e-01,1.15728305e-01,3.6286,1,
pHbtsTczrrc_003,1.33006816e-01,6.39185333e-02,6.3649,1,
pObiqaGBlZk_000,1.48982730e-01,4.72519819e-02,9.9743,1,
pObiqaGBlZk_001,1.66560034e-01,3.74828207e-02,12.9548,1,
pObiqaGBlZk_002,1.77017053e-01,4.74597532e-02,11.4338,1,
pObiqaGBlZk_003,1.74336019e-01,1.17298814e-01,3.4419,1,
pObiqaGBlZk_004,1.32946215e-01,6.41290558e-02,6.3324,1,
pR4PVYPBNGI_000,1.65217536e-01,2.39343279e-02,16.7807,1,
pR4PVYPBNGI_001,1.15838572e-01,5.21238580e-02,6.9363,1,
pR4PVYPBNGI_002,1.90998041e-01,5.51153303e-02,10.7951,1,
pR4PVYPBNGI_003,1.60649730e-01,4.15467902e-02,11.7469,1,
pR4PVYPBNGI_004,1.73807515e-01,3.59280989e-02,13.6927,1,
pR4PVYPBNGI_005,1.73408597e-01,3.62338679e-02,13.5991,1,
pR4PVYPBNGI_006,1.81945771e-01,3.48478556e-02,14.3553,1,
pR4PVYPBNGI_007,1.87711792e-01,4.09990303e-02,13.2144,1,
pR4PVYPBNGI_008,1.25375955e-01,3.92999601e-02,10.0764,1,
pR4PVYPBNGI_009,1.87512927e-01,9.54897449e-02,5.8615,1,
pR4PVYPBNGI_010,1.32974522e-01,6.45674521e-02,6.2751,1,
pSywdH596jI_000,1.88770922e-01,1.86880288e-03,40.0874,1,
pSywdH596jI_001,1.88504589e-01,1.70304398e-02,20.8819,1,
pSywdH596jI_002,1.92851237e-01,1.86161471e-02,20.3067,1,
pSywdH596jI_003,2.11560754e-01,1.61178288e-02,22.3626,1,
pSywdH596jI_004,1.77559858e-01,1.20856020e-01,3.3415,1,
pSywdH596jI_005,1.33312516e-01,6.39409223e-02,6.3818,1,
pVn529r5yWc_000,1.69915757e-01,2.87297852e-02,15.4380,1,
pVn529r5yWc_001,1.29153920e-01,2.03124214e-02,16.0669,1,
pVn529r5yWc_002,1.73399690e-01,5.24123022e-02,10.3923,1,
pVn529r5yWc_003,1.85180189e-01,1.08950772e-01,4.6073,1,
pVn529r5yWc_004,1.32292525e-01,6.38901662e-02,6.3220,1,
papSH97_ASI_000,6.97527566e-02,5.61527209e-04,41.8838,1,
papSH97_ASI_001,6.20532934e-02,4.19780434e-03,23.3949,1,
papSH97_ASI_002,6.36994727e-02,8.23330292e-04,37.7712,1,
papSH97_ASI_003,5.90189818e-02,7.11819740e-03,18.3724,1,
papSH97_ASI_004,6.55573124e-02,5.61097279e-04,41.3517,1,
papSH97_ASI_005,7.76523575e-02,6.21432673e-03,21.9352,1,
papSH97_ASI_006,3.33007376e-02,2.25705494e-04,43.3782,1,
ph0ZsgRG4w0_000,1.39761321e-01,3.88550910e-02,11.1188,1,
ph0ZsgRG4w0_001,1.34441618e-01,6.78101179e-02,5.9448,1,
ph0ZsgRG4w0_002,1.46451217e-01,8.59250615e-02,4.6315,1,
ph0ZsgRG4w0_003,1.45611725e-01,8.79940927e-02,4.3749,1,
ph0ZsgRG4w0_004,1.31903772e-01,6.44051901e-02,6.2267,1,
pkdxwDYU9Bo_000,1.13516102e-01,2.01756248e-02,15.0046,1,
pkdxwDYU9Bo_001,9.19896474e-02,2.05707528e-02,13.0098,1,
pkdxwDYU9Bo_002,6.33402163e-02,3.53738027e-04,45.0600,1,
pkdxwDYU9Bo_003,9.46230028e-02,1.93873334e-02,13.7696,1,
pkdxwDYU9Bo_004,1.20284246e-01,2.08206289e-02,15.2343,1,
pkdxwDYU9Bo_005,1.04355509e-01,1.84707441e-02,15.0406,1,
pkdxwDYU9Bo_006,1.31417667e-01,8.44813078e-04,43.8379,1,
pkdxwDYU9Bo_007,7.20829069e-02,8.09863599e-03,18.9884,1,
pkdxwDYU9Bo_008,3.34652887e-02,2.37451550e-04,42.9804,1,
pu2RV-9xVtk_000,3.49694162e-02,2.90079102e-02,1.6234,1,
pu2RV-9xVtk_001,3.23994462e-02,5.45224145e-02,-4.5207,1,
pu2RV-9xVtk_002,1.80332565e-01,7.55304445e-02,7.5590,1,
pu2RV-9xVtk_003,1.81142745e-01,7.48049986e-02,7.6818,1,
pu2RV-9xVtk_004,1.38971306e-01,4.82723793e-02,9.1845,1,
pu2RV-9xVtk_005,1.75333787e-01,4.70086469e-02,11.4338,1,
pu2RV-9xVtk_006,1.73507968e-01,1.18125035e-01,3.3395,1,
pu2RV-9xVtk_007,1.32091219e-01,6.40683741e-02,6.2846,1,
q6CTRjrHToY_000,9.58364339e-02,4.77846160e-02,6.0449,1,
q6CTRjrHToY_001,1.13906431e-01,4.43929693e-02,8.1847,1,
q6CTRjrHToY_002,1.57858735e-01,1.05282162e-03,43.5183,1,
q6CTRjrHToY_003,1.58669496e-01,7.81330259e-02,6.1532,1,
q6CTRjrHToY_004,1.31895829e-01,6.36087318e-02,6.3343,1,
q8Uuu6cSgDg_000,1.74305590e-01,4.25129614e-02,12.2558,1,
q8Uuu6cSgDg_001,1.28440116e-01,5.01030143e-04,48.1767,1,
q8Uuu6cSgDg_002,1.27296891e-01,4.85108558e-04,48.3796,1,
q8Uuu6cSgDg_003,1.45346396e-01,5.70215920e-04,48.1273,1,
q8Uuu6cSgDg_004,1.08223117e-01,5.54181395e-04,45.8134,1,
q8Uuu6cSgDg_005,1.10864042e-01,6.86473314e-03,24.1633,1,
q8Uuu6cSgDg_006,1.48453320e-01,6.61744843e-04,47.0180,1,
q8Uuu6cSgDg_007,1.75521632e-01,1.15911541e-01,3.6041,1,
q8Uuu6cSgDg_008,1.32331737e-01,6.40938971e-02,6.2969,1,
qFwfiOIRZbg_000,1.91489716e-01,2.84185164e-02,16.5709,1,
qFwfiOIRZbg_001,1.76755097e-01,1.20215556e-01,3.3482,1,
qFwfiOIRZbg_002,1.32971361e-01,6.42371782e-02,6.3194,1,
qT1RaTk0Puw_000,8.07150385e-02,9.97022106e-04,38.1650,1,
qT1RaTk0Puw_001,1.09682026e-01,9.58484452e-04,41.1710,1,
qT1RaTk0Puw_002,9.24896790e-02,8.71762073e-04,40.5139,1,
qT1RaTk0Puw_003,8.17144185e-02,1.15421998e-02,17.0002,1,
qT1RaTk0Puw_004,7.06143099e-02,2.66441784e-02,8.4658,1,
qT1RaTk0Puw_005,7.29141797e-02,1.96661919e-02,11.3818,1,
qT1RaTk0Puw_006,7.08849838e-02,2.03680061e-02,10.8321,1,
qT1RaTk0Puw_007,6.23943956e-02,1.54767768e-02,12.1093,1,
qT1RaTk0Puw_008,1.21516412e-01,1.07921651e-02,21.0305,1,
qT1RaTk0Puw_009,9.21272762e-02,2.04507721e-02,13.0736,1,
qT1RaTk0Puw_010,1.17210140e-01,2.12716683e-02,14.8233,1,
qT1RaTk0Puw_011,1.16666974e-01,2.10559743e-02,14.8715,1,
qT1RaTk0Puw_012,9.46088576e-02,2.34130940e-02,12.1295,1,
qT1RaTk0Puw_013,1.20535872e-01,2.06786547e-02,15.3119,1,
qT1RaTk0Puw_014,1.05378265e-01,1.94623979e-02,14.6711,1,
qT1RaTk0Puw_015,1.21090634e-01,1.85336579e-02,16.3030,1,
qT1RaTk0Puw_016,1.08517938e-01,2.43793618e-02,12.9696,1,
qT1RaTk0Puw_017,1.22047538e-01,1.99742743e-02,15.7212,1,
qT1RaTk0Puw_018,7.33586991e-02,4.80893952e-03,23.6680,1,
qT1RaTk0Puw_019,3.35636689e-02,2.23416989e-04,43.5351,1,
qbSDBzawSIw_000,9.58108098e-02,3.14525635e-02,9.6752,1,
qbSDBzawSIw_001,6.12930460e-02,1.42680406e-02,12.6609,1,
qbSDBzawSIw_002,6.13562229e-02,1.63543171e-02,11.4845,1,
qbSDBzawSIw_003,4.03933503e-02,1.16859589e-02,10.7729,1,
qbSDBzawSIw_004,6.34651214e-02,1.12211697e-02,15.0499,1,
qbSDBzawSIw_005,6.24716664e-02,1.56872979e-02,12.0027,1,
qbSDBzawSIw_006,8.80589129e-02,3.99022798e-02,6.8755,1,
qbSDBzawSIw_007,8.86263725e-02,3.63114552e-02,7.7504,1,
qbSDBzawSIw_008,9.80075811e-02,4.45502276e-02,6.8482,1,
qbSDBzawSIw_009,1.17685856e-01,4.31525462e-02,8.7144,1,
qbSDBzawSIw_010,9.10106159e-02,2.72787396e-02,10.4654,1,
qbSDBzawSIw_011,7.29548119e-02,9.92908910e-03,17.3229,1,
qbSDBzawSIw_012,3.34061920e-02,2.73434860e-04,41.7395,1,
qsF93-MjAXQ_000,7.02697508e-02,2.15684557e-02,10.2590,1,
qsF93-MjAXQ_001,8.08216091e-02,3.83798741e-02,6.4685,1,
qsF93-MjAXQ_002,7.46221345e-02,4.38290228e-02,4.6221,1,
qsF93-MjAXQ_003,6.99702684e-02,4.34697860e-02,4.1345,1,
qsF93-MjAXQ_004,8.97465250e-02,3.44514433e-02,8.3162,1,
qsF93-MjAXQ_005,6.81998736e-02,1.21871351e-03,34.9576,1,
qsF93-MjAXQ_006,7.39540774e-02,7.05242090e-03,20.4125,1,
qsF93-MjAXQ_007,6.66830535e-02,1.33313730e-03,33.9828,1,
qsF93-MjAXQ_008,5.19743810e-02,1.11735322e-03,33.3520,1,
qsF93-MjAXQ_009,7.82254296e-02,8.48762502e-04,39.2912,1,
qsF93-MjAXQ_010,7.43470349e-02,3.86402544e-02,5.6845,1,
qsF93-MjAXQ_011,8.46064630e-02,2.51046796e-02,10.5530,1,
qsF93-MjAXQ_012,7.20910176e-02,1.02207046e-02,16.9680,1,
qsF93-MjAXQ_013,3.34642099e-02,2.34696121e-04,43.0815,1,
qxx187UEnMQ_000,8.91288077e-02,6.07104019e-04,43.3351,1,
qxx187UEnMQ_001,6.00516933e-02,1.74038495e-02,10.7576,1,
qxx187UEnMQ_002,5.53465995e-02,2.18847760e-02,8.0590,1,
qxx187UEnMQ_003,5.56776324e-02,1.96201656e-02,9.0596,1,
qxx187UEnMQ_004,7.77330938e-02,1.87726215e-02,12.3416,1,
qxx187UEnMQ_005,5.46939899e-02,2.10610513e-02,8.2892,1,
qxx187UEnMQ_006,6.21604092e-02,2.75039028e-02,7.0824,1,
qxx187UEnMQ_007,5.49080328e-02,2.53891131e-02,6.6998,1,
qxx187UEnMQ_008,6.43268905e-02,2.19526679e-02,9.3381,1,
qxx187UEnMQ_009,5.35905148e-02,2.52120950e-02,6.5496,1,
qxx187UEnMQ_010,7.83287356e-02,2.82691173e-02,8.8522,1,
qxx187UEnMQ_011,7.31612276e-02,2.07021080e-02,10.9653,1,
qxx187UEnMQ_012,7.47668793e-02,6.67654466e-03,20.9831,1,
qxx187UEnMQ_013,3.34647815e-02,2.34528038e-04,43.0879,1,
qyI11NALuMs_000,1.40397756e-01,4.87482320e-02,9.1880,1,
qyI11NALuMs_001,1.41223624e-01,6.34606547e-02,6.9481,1,
qyI11NALuMs_002,1.78358464e-01,1.18784544e-01,3.5307,1,
qyI11NALuMs_003,1.34187894e-01,6.41518986e-02,6.4101,1,
qzm-lyaKGkg_000,5.15710385e-02,3.00454330e-02,4.6925,1,
qzm-lyaKGkg_001,1.72067568e-01,2.83413839e-02,15.6656,1,
qzm-lyaKGkg_002,1.48440008e-01,3.08079437e-02,13.6578,1,
qzm-lyaKGkg_003,1.63572516e-01,2.54444186e-02,16.1624,1,
qzm-lyaKGkg_004,1.50804830e-01,3.02565328e-02,13.9519,1,
qzm-lyaKGkg_005,1.84756830e-01,2.25188596e-02,18.2811,1,
qzm-lyaKGkg_006,1.55651514e-01,3.44864762e-02,13.0901,1,
qzm-lyaKGkg_007,1.90996802e-01,1.10823768e-01,4.7279,1,
qzm-lyaKGkg_008,1.33327228e-01,6.40386382e-02,6.3695,1,
r30aV9fQcr0_000,1.92067093e-01,3.34923775e-02,15.1701,1,
r30aV9fQcr0_001,9.49337833e-02,5.35541983e-04,44.9725,1,
r30aV9fQcr0_002,1.44673604e-01,5.72262355e-02,8.0559,1,
r30aV9fQcr0_003,2.13894696e-01,1.19773418e-02,25.0368,1,
r30aV9fQcr0_004,1.84778819e-01,1.45325532e-02,22.0862,1,
r30aV9fQcr0_005,8.16586159e-02,2.53714515e-04,50.1531,1,
r30aV9fQcr0_006,1.47555091e-01,1.48634700e-02,19.9367,1,
r30aV9fQcr0_007,1.75746674e-01,4.92169824e-03,31.0554,1,
